V1,V2
ENSMUSG00000014164,26249
ENSMUSG00000042678,51168
ENSMUSG00000043572,25973
ENSMUSG00000054537,28983
ENSMUSG00000093668,134187
ENSMUSG00000034282,2125
ENSMUSG00000034282,645027
ENSMUSG00000036270,23644
ENSMUSG00000059146,4916
ENSMUSG00000071632,128977
ENSMUSG00000026208,1674
ENSMUSG00000045655,144809
ENSMUSG00000020120,5341
ENSMUSG00000092572,5273
ENSMUSG00000033902,23005
ENSMUSG00000017307,10005
ENSMUSG00000038271,25900
ENSMUSG00000069171,7025
ENSMUSG00000053318,56833
ENSMUSG00000058740,57582
ENSMUSG00000040025,51441
ENSMUSG00000053746,138428
ENSMUSG00000027893,10768
ENSMUSG00000070504,343413
ENSMUSG00000001672,91862
ENSMUSG00000072663,79925
ENSMUSG00000042207,10765
ENSMUSG00000030770,55742
ENSMUSG00000049999,5509
ENSMUSG00000042807,57520
ENSMUSG00000038987,286207
ENSMUSG00000027411,64601
ENSMUSG00000035183,283652
ENSMUSG00000036027,341032
ENSMUSG00000053194,130106
ENSMUSG00000027944,10456
ENSMUSG00000062345,5055
ENSMUSG00000028822,23585
ENSMUSG00000031845,53630
ENSMUSG00000025102,123207
ENSMUSG00000028441,84688
ENSMUSG00000060735,51289
ENSMUSG00000026368,2165
ENSMUSG00000056941,149951
ENSMUSG00000028964,11315
ENSMUSG00000048772,79639
ENSMUSG00000052557,8139
ENSMUSG00000070476,63939
ENSMUSG00000037279,58495
ENSMUSG00000001674,8886
ENSMUSG00000045822,140831
ENSMUSG00000034744,55577
ENSMUSG00000021990,221178
ENSMUSG00000022702,7290
ENSMUSG00000027394,150465
ENSMUSG00000027488,6640
ENSMUSG00000035683,9833
ENSMUSG00000017764,90204
ENSMUSG00000028677,55182
ENSMUSG00000002043,79090
ENSMUSG00000000182,8074
ENSMUSG00000060268,339541
ENSMUSG00000029005,374946
ENSMUSG00000059588,10203
ENSMUSG00000017767,128497
ENSMUSG00000036281,6621
ENSMUSG00000047281,2810
ENSMUSG00000048814,164832
ENSMUSG00000045875,148
ENSMUSG00000028864,3082
ENSMUSG00000053199,57569
ENSMUSG00000022706,64976
ENSMUSG00000019944,9886
ENSMUSG00000028745,832
ENSMUSG00000070732,375316
ENSMUSG00000047767,89849
ENSMUSG00000031887,8717
ENSMUSG00000017677,26118
ENSMUSG00000003469,9796
ENSMUSG00000023505,83461
ENSMUSG00000015829,7143
ENSMUSG00000016624,112885
ENSMUSG00000022500,9516
ENSMUSG00000028553,27329
ENSMUSG00000027748,7223
ENSMUSG00000019232,64850
ENSMUSG00000070877,388633
ENSMUSG00000013275,254428
ENSMUSG00000039155,60437
ENSMUSG00000034308,93517
ENSMUSG00000034930,6242
ENSMUSG00000022048,1808
ENSMUSG00000059383,389400
ENSMUSG00000027425,57325
ENSMUSG00000037773,64773
ENSMUSG00000029862,1180
ENSMUSG00000078773,25788
ENSMUSG00000057037,3075
ENSMUSG00000026928,64170
ENSMUSG00000006386,7010
ENSMUSG00000045598,197407
ENSMUSG00000033313,55336
ENSMUSG00000022016,11215
ENSMUSG00000030516,7082
ENSMUSG00000054716,51333
ENSMUSG00000024052,9663
ENSMUSG00000026433,8934
ENSMUSG00000046204,10687
ENSMUSG00000057897,816
ENSMUSG00000006599,2965
ENSMUSG00000052613,65217
ENSMUSG00000029121,1400
ENSMUSG00000071347,338872
ENSMUSG00000071347,387911
ENSMUSG00000040250,55726
ENSMUSG00000026656,2213
ENSMUSG00000026656,2212
ENSMUSG00000019689,154791
ENSMUSG00000028341,8013
ENSMUSG00000049866,10123
ENSMUSG00000027167,26610
ENSMUSG00000040351,54467
ENSMUSG00000028647,26292
ENSMUSG00000055322,7145
ENSMUSG00000063268,84875
ENSMUSG00000028331,51531
ENSMUSG00000027395,84172
ENSMUSG00000018669,80279
ENSMUSG00000022018,28984
ENSMUSG00000075270,50940
ENSMUSG00000026544,54935
ENSMUSG00000028550,84938
ENSMUSG00000037364,51593
ENSMUSG00000007850,3187
ENSMUSG00000022801,84859
ENSMUSG00000028878,199870
ENSMUSG00000005204,26168
ENSMUSG00000039089,84456
ENSMUSG00000070371,146547
ENSMUSG00000026415,83953
ENSMUSG00000029716,7036
ENSMUSG00000028293,10559
ENSMUSG00000025372,10458
ENSMUSG00000028938,168391
ENSMUSG00000038623,53346
ENSMUSG00000020525,8493
ENSMUSG00000035212,54741
ENSMUSG00000050966,79727
ENSMUSG00000026301,79781
ENSMUSG00000018846,79646
ENSMUSG00000006705,5316
ENSMUSG00000021288,3831
ENSMUSG00000028211,94241
ENSMUSG00000042333,8764
ENSMUSG00000038618,8045
ENSMUSG00000026917,11091
ENSMUSG00000026566,9019
ENSMUSG00000058454,1717
ENSMUSG00000028617,115353
ENSMUSG00000026024,57679
ENSMUSG00000029861,9715
ENSMUSG00000015944,729438
ENSMUSG00000015944,352954
ENSMUSG00000063882,440567
ENSMUSG00000063882,7388
ENSMUSG00000035851,91746
ENSMUSG00000029003,10459
ENSMUSG00000026205,151295
ENSMUSG00000046593,401498
ENSMUSG00000025104,50810
ENSMUSG00000024283,51322
ENSMUSG00000052151,8612
ENSMUSG00000030047,9938
ENSMUSG00000030717,26471
ENSMUSG00000051373,84814
ENSMUSG00000043252,169200
ENSMUSG00000002797,79017
ENSMUSG00000033773,79871
ENSMUSG00000026475,6004
ENSMUSG00000045636,57509
ENSMUSG00000026158,79627
ENSMUSG00000050967,200407
ENSMUSG00000023089,4698
ENSMUSG00000020457,4733
ENSMUSG00000050732,8673
ENSMUSG00000037553,84243
ENSMUSG00000040242,26127
ENSMUSG00000027900,128338
ENSMUSG00000022096,55806
ENSMUSG00000000305,1002
ENSMUSG00000027355,145942
ENSMUSG00000044337,57007
ENSMUSG00000040842,26099
ENSMUSG00000029784,136263
ENSMUSG00000029389,57696
ENSMUSG00000039903,59271
ENSMUSG00000005034,5567
ENSMUSG00000041895,55062
ENSMUSG00000029122,2121
ENSMUSG00000028771,5782
ENSMUSG00000044287,123904
ENSMUSG00000025223,8861
ENSMUSG00000019846,3910
ENSMUSG00000046733,9052
ENSMUSG00000038871,669
ENSMUSG00000037266,57035
ENSMUSG00000028439,203259
ENSMUSG00000035394,220136
ENSMUSG00000061086,4635
ENSMUSG00000049410,257101
ENSMUSG00000032883,2181
ENSMUSG00000049265,3777
ENSMUSG00000058145,170691
ENSMUSG00000022537,93109
ENSMUSG00000022876,64092
ENSMUSG00000029592,84749
ENSMUSG00000029458,8315
ENSMUSG00000023439,2784
ENSMUSG00000018341,3595
ENSMUSG00000020612,5573
ENSMUSG00000067365,85013
ENSMUSG00000068959,90592
ENSMUSG00000054770,130535
ENSMUSG00000038611,57661
ENSMUSG00000037784,199221
ENSMUSG00000026955,89958
ENSMUSG00000020686,246176
ENSMUSG00000008958,6944
ENSMUSG00000041609,92558
ENSMUSG00000017204,284110
ENSMUSG00000044702,79728
ENSMUSG00000029815,115416
ENSMUSG00000019802,11231
ENSMUSG00000075520,340895
ENSMUSG00000026603,56950
ENSMUSG00000024997,10935
ENSMUSG00000057173,731220
ENSMUSG00000042078,55530
ENSMUSG00000051596,133060
ENSMUSG00000037942,1401
ENSMUSG00000020689,3690
ENSMUSG00000040774,10390
ENSMUSG00000038072,63917
ENSMUSG00000031657,55027
ENSMUSG00000020614,54757
ENSMUSG00000045659,144100
ENSMUSG00000073922,390072
ENSMUSG00000026039,151246
ENSMUSG00000031174,6103
ENSMUSG00000061981,2319
ENSMUSG00000010796,136991
ENSMUSG00000044339,121642
ENSMUSG00000026542,325
ENSMUSG00000038533,9139
ENSMUSG00000066568,26065
ENSMUSG00000026696,8674
ENSMUSG00000027762,56670
ENSMUSG00000037924,127385
ENSMUSG00000072941,6649
ENSMUSG00000042462,79077
ENSMUSG00000001670,6898
ENSMUSG00000020107,119504
ENSMUSG00000017221,5709
ENSMUSG00000041040,150864
ENSMUSG00000048490,8204
ENSMUSG00000033581,10644
ENSMUSG00000046441,55783
ENSMUSG00000032360,3062
ENSMUSG00000043811,65078
ENSMUSG00000037710,55847
ENSMUSG00000040838,124989
ENSMUSG00000023033,6334
ENSMUSG00000028613,7804
ENSMUSG00000057788,54555
ENSMUSG00000036617,56243
ENSMUSG00000052384,375387
ENSMUSG00000018995,79731
ENSMUSG00000005672,3815
ENSMUSG00000033249,3299
ENSMUSG00000027901,79961
ENSMUSG00000018217,5376
ENSMUSG00000026018,130026
ENSMUSG00000029152,54940
ENSMUSG00000028245,8439
ENSMUSG00000070378,8383
ENSMUSG00000070378,26189
ENSMUSG00000036449,138307
ENSMUSG00000038079,65062
ENSMUSG00000010538,128229
ENSMUSG00000003476,1395
ENSMUSG00000087279,100130311
ENSMUSG00000028496,4300
ENSMUSG00000025956,151194
ENSMUSG00000039844,2889
ENSMUSG00000086848,448835
ENSMUSG00000028364,3371
ENSMUSG00000022386,55687
ENSMUSG00000059173,5136
ENSMUSG00000029685,142685
ENSMUSG00000031841,1012
ENSMUSG00000045973,147407
ENSMUSG00000045973,92014
ENSMUSG00000060733,253430
ENSMUSG00000003573,9454
ENSMUSG00000055436,9295
ENSMUSG00000074064,23417
ENSMUSG00000013465,25920
ENSMUSG00000014609,1145
ENSMUSG00000027506,7163
ENSMUSG00000022619,23542
ENSMUSG00000025608,5420
ENSMUSG00000026080,9486
ENSMUSG00000023391,1746
ENSMUSG00000043421,29923
ENSMUSG00000009216,642968
ENSMUSG00000053644,501
ENSMUSG00000005124,8840
ENSMUSG00000064037,11321
ENSMUSG00000015653,261729
ENSMUSG00000075126,81300
ENSMUSG00000020436,2566
ENSMUSG00000068855,8338
ENSMUSG00000068854,8342
ENSMUSG00000015202,154043
ENSMUSG00000005514,5447
ENSMUSG00000058275,4991
ENSMUSG00000058275,8386
ENSMUSG00000031979,22796
ENSMUSG00000036634,4099
ENSMUSG00000037622,23038
ENSMUSG00000028411,54840
ENSMUSG00000025375,9625
ENSMUSG00000027854,80143
ENSMUSG00000089911,64645
ENSMUSG00000035900,23151
ENSMUSG00000032480,22907
ENSMUSG00000069581,54084
ENSMUSG00000044813,6461
ENSMUSG00000008301,51808
ENSMUSG00000036117,3567
ENSMUSG00000069582,353333
ENSMUSG00000069582,386680
ENSMUSG00000069582,386672
ENSMUSG00000069582,386679
ENSMUSG00000069582,386677
ENSMUSG00000069582,386682
ENSMUSG00000069582,386674
ENSMUSG00000069582,386685
ENSMUSG00000069582,386676
ENSMUSG00000069582,386675
ENSMUSG00000069582,386681
ENSMUSG00000069582,386678
ENSMUSG00000027195,51144
ENSMUSG00000067261,27022
ENSMUSG00000015733,830
ENSMUSG00000023052,8620
ENSMUSG00000055817,57504
ENSMUSG00000020441,79169
ENSMUSG00000020462,112942
ENSMUSG00000074063,29948
ENSMUSG00000043267,219484
ENSMUSG00000042796,219482
ENSMUSG00000068808,219432
ENSMUSG00000031486,25960
ENSMUSG00000029276,11146
ENSMUSG00000043102,347148
ENSMUSG00000047819,201798
ENSMUSG00000048076,375
ENSMUSG00000028834,84676
ENSMUSG00000049093,149233
ENSMUSG00000009900,89780
ENSMUSG00000051397,4070
ENSMUSG00000057719,153769
ENSMUSG00000061288,51347
ENSMUSG00000000126,7483
ENSMUSG00000033170,29775
ENSMUSG00000002831,729359
ENSMUSG00000045176,54785
ENSMUSG00000031837,54550
ENSMUSG00000029683,442721
ENSMUSG00000027011,10477
ENSMUSG00000052414,11016
ENSMUSG00000005501,55230
ENSMUSG00000023939,64928
ENSMUSG00000020798,201305
ENSMUSG00000024497,5459
ENSMUSG00000026960,151188
ENSMUSG00000016458,7490
ENSMUSG00000028583,10630
ENSMUSG00000018347,7566
ENSMUSG00000027957,23443
ENSMUSG00000074513,27236
ENSMUSG00000034224,146167
ENSMUSG00000028718,6491
ENSMUSG00000050994,79747
ENSMUSG00000061979,81554
ENSMUSG00000024382,2071
ENSMUSG00000026930,26086
ENSMUSG00000022510,8626
ENSMUSG00000020287,4350
ENSMUSG00000002012,139728
ENSMUSG00000017760,5476
ENSMUSG00000027714,5393
ENSMUSG00000031831,123872
ENSMUSG00000036779,64282
ENSMUSG00000057914,783
ENSMUSG00000028563,83941
ENSMUSG00000044556,374973
ENSMUSG00000033808,25963
ENSMUSG00000038807,23108
ENSMUSG00000001436,6573
ENSMUSG00000033852,8681
ENSMUSG00000033852,100137049
ENSMUSG00000016494,947
ENSMUSG00000078780,284759
ENSMUSG00000006699,998
ENSMUSG00000029404,51329
ENSMUSG00000052544,256435
ENSMUSG00000007080,5426
ENSMUSG00000072969,64860
ENSMUSG00000070738,8527
ENSMUSG00000075467,728489
ENSMUSG00000031832,9013
ENSMUSG00000040856,8788
ENSMUSG00000028533,100129669
ENSMUSG00000022721,27037
ENSMUSG00000023068,116150
ENSMUSG00000010825,392862
ENSMUSG00000020682,79148
ENSMUSG00000025083,84632
ENSMUSG00000039221,200916
ENSMUSG00000032278,54852
ENSMUSG00000024498,10915
ENSMUSG00000043384,9737
ENSMUSG00000040690,1307
ENSMUSG00000042670,196294
ENSMUSG00000039117,6874
ENSMUSG00000041220,79071
ENSMUSG00000015665,158833
ENSMUSG00000073792,29929
ENSMUSG00000028927,11240
ENSMUSG00000025652,440955
ENSMUSG00000033763,92154
ENSMUSG00000031981,10753
ENSMUSG00000016349,1917
ENSMUSG00000089798,388649
ENSMUSG00000029823,51631
ENSMUSG00000029823,100996928
ENSMUSG00000026601,126859
ENSMUSG00000070871,151195
ENSMUSG00000030638,6457
ENSMUSG00000056413,11033
ENSMUSG00000028646,64121
ENSMUSG00000063800,84950
ENSMUSG00000037736,22998
ENSMUSG00000079111,11014
ENSMUSG00000048001,388585
ENSMUSG00000066090,10022
ENSMUSG00000032252,26035
ENSMUSG00000079652,346653
ENSMUSG00000026602,7827
ENSMUSG00000037259,55184
ENSMUSG00000039108,149986
ENSMUSG00000050150,150159
ENSMUSG00000016344,79144
ENSMUSG00000028821,25949
ENSMUSG00000029844,3198
ENSMUSG00000062585,1269
ENSMUSG00000018401,9110
ENSMUSG00000025531,1121
ENSMUSG00000028527,205
ENSMUSG00000024817,115426
ENSMUSG00000028759,50809
ENSMUSG00000027566,5688
ENSMUSG00000028086,55294
ENSMUSG00000028587,4998
ENSMUSG00000028673,2517
ENSMUSG00000020620,10351
ENSMUSG00000037161,84709
ENSMUSG00000016493,4179
ENSMUSG00000019813,285753
ENSMUSG00000015090,5730
ENSMUSG00000063954,8337
ENSMUSG00000029145,8890
ENSMUSG00000029528,5829
ENSMUSG00000025885,4645
ENSMUSG00000025651,7384
ENSMUSG00000035085,146853
ENSMUSG00000042116,64856
ENSMUSG00000043461,165679
ENSMUSG00000008496,5452
ENSMUSG00000002814,7156
ENSMUSG00000070577,148345
ENSMUSG00000027489,63941
ENSMUSG00000075000,29982
ENSMUSG00000028266,8543
ENSMUSG00000048013,3886
ENSMUSG00000039706,9079
ENSMUSG00000027230,90993
ENSMUSG00000029684,8976
ENSMUSG00000066800,6041
ENSMUSG00000036026,55362
ENSMUSG00000030830,3683
ENSMUSG00000036892,58510
ENSMUSG00000035506,84561
ENSMUSG00000037300,79573
ENSMUSG00000038780,57154
ENSMUSG00000020916,8689
ENSMUSG00000038751,5753
ENSMUSG00000034751,375449
ENSMUSG00000063935,326340
ENSMUSG00000039086,26039
ENSMUSG00000028825,6006
ENSMUSG00000028825,6007
ENSMUSG00000032228,6938
ENSMUSG00000028688,114034
ENSMUSG00000028497,401494
ENSMUSG00000034656,773
ENSMUSG00000027579,6725
ENSMUSG00000024424,125488
ENSMUSG00000020780,6730
ENSMUSG00000037938,84269
ENSMUSG00000045246,93107
ENSMUSG00000028698,8503
ENSMUSG00000047841,79025
ENSMUSG00000044709,79760
ENSMUSG00000020793,8811
ENSMUSG00000045438,90639
ENSMUSG00000054434,144404
ENSMUSG00000037210,8603
ENSMUSG00000038067,1440
ENSMUSG00000029541,54905
ENSMUSG00000029175,54978
ENSMUSG00000028836,7780
ENSMUSG00000046755,84643
ENSMUSG00000021557,23287
ENSMUSG00000039069,26164
ENSMUSG00000022838,55840
ENSMUSG00000028085,5188
ENSMUSG00000026586,5396
ENSMUSG00000027222,9409
ENSMUSG00000028584,126755
ENSMUSG00000043059,130557
ENSMUSG00000001763,340348
ENSMUSG00000043243,199786
ENSMUSG00000078185,1122
ENSMUSG00000031201,79184
ENSMUSG00000041733,84274
ENSMUSG00000032890,9783
ENSMUSG00000031028,7275
ENSMUSG00000073680,643965
ENSMUSG00000064220,723790
ENSMUSG00000020690,146779
ENSMUSG00000038523,128864
ENSMUSG00000078487,441869
ENSMUSG00000020289,8131
ENSMUSG00000031985,8443
ENSMUSG00000029428,2054
ENSMUSG00000091405,8364
ENSMUSG00000078129,170487
ENSMUSG00000029449,54509
ENSMUSG00000026525,23596
ENSMUSG00000028487,54796
ENSMUSG00000059864,134083
ENSMUSG00000028249,6386
ENSMUSG00000031681,4086
ENSMUSG00000039742,84691
ENSMUSG00000020691,55798
ENSMUSG00000020691,339175
ENSMUSG00000041769,55844
ENSMUSG00000051177,23236
ENSMUSG00000079550,58538
ENSMUSG00000032575,7873
ENSMUSG00000043614,155382
ENSMUSG00000036913,440730
ENSMUSG00000025538,25870
ENSMUSG00000031103,2000
ENSMUSG00000029595,64211
ENSMUSG00000028672,3155
ENSMUSG00000022837,9657
ENSMUSG00000049232,166815
ENSMUSG00000059070,6141
ENSMUSG00000051000,729830
ENSMUSG00000043219,3203
ENSMUSG00000040723,92241
ENSMUSG00000054727,50511
ENSMUSG00000000942,3201
ENSMUSG00000039781,22994
ENSMUSG00000031807,25796
ENSMUSG00000022832,54763
ENSMUSG00000022832,54763
ENSMUSG00000066149,246184
ENSMUSG00000043342,3235
ENSMUSG00000026203,3300
ENSMUSG00000074221,147929
ENSMUSG00000044359,5030
ENSMUSG00000056498,201799
ENSMUSG00000014704,3199
ENSMUSG00000029063,65220
ENSMUSG00000000861,53335
ENSMUSG00000033985,10420
ENSMUSG00000038253,3202
ENSMUSG00000038323,205327
ENSMUSG00000066150,1317
ENSMUSG00000048330,79608
ENSMUSG00000029465,10094
ENSMUSG00000023764,9814
ENSMUSG00000044041,3860
ENSMUSG00000041313,6541
ENSMUSG00000038236,3204
ENSMUSG00000010175,5629
ENSMUSG00000034903,22837
ENSMUSG00000061322,27019
ENSMUSG00000029066,55052
ENSMUSG00000029189,23231
ENSMUSG00000056073,2898
ENSMUSG00000027580,85441
ENSMUSG00000073633,130888
ENSMUSG00000028332,55363
ENSMUSG00000054146,3866
ENSMUSG00000028445,375704
ENSMUSG00000078566,664
ENSMUSG00000070493,51142
ENSMUSG00000028920,54455
ENSMUSG00000020898,80169
ENSMUSG00000073650,375307
ENSMUSG00000021624,4064
ENSMUSG00000020895,84314
ENSMUSG00000015947,2209
ENSMUSG00000015947,2210
ENSMUSG00000034173,63920
ENSMUSG00000057342,56848
ENSMUSG00000021550,84267
ENSMUSG00000038368,54914
ENSMUSG00000043257,55650
ENSMUSG00000030557,4205
ENSMUSG00000053553,84310
ENSMUSG00000037868,1959
ENSMUSG00000060890,407
ENSMUSG00000027879,9554
ENSMUSG00000049291,339501
ENSMUSG00000032604,5859
ENSMUSG00000024335,6046
ENSMUSG00000022498,51061
ENSMUSG00000059824,1628
ENSMUSG00000029387,2967
ENSMUSG00000022620,410
ENSMUSG00000061455,55014
ENSMUSG00000025020,6585
ENSMUSG00000044197,115330
ENSMUSG00000037541,22941
ENSMUSG00000042743,54557
ENSMUSG00000010803,2554
ENSMUSG00000014856,29100
ENSMUSG00000035561,219
ENSMUSG00000019796,84918
ENSMUSG00000023805,8871
ENSMUSG00000040325,9730
ENSMUSG00000026878,51552
ENSMUSG00000028403,340481
ENSMUSG00000064289,10010
ENSMUSG00000028222,793
ENSMUSG00000023009,57701
ENSMUSG00000035551,347252
ENSMUSG00000039257,342865
ENSMUSG00000027202,6557
ENSMUSG00000056856,282973
ENSMUSG00000067377,7105
ENSMUSG00000026155,60682
ENSMUSG00000018559,23399
ENSMUSG00000037855,22891
ENSMUSG00000024228,83594
ENSMUSG00000025537,5260
ENSMUSG00000011267,162979
ENSMUSG00000074102,29890
ENSMUSG00000009894,116841
ENSMUSG00000001435,80781
ENSMUSG00000014778,29109
ENSMUSG00000053647,2852
ENSMUSG00000022858,6434
ENSMUSG00000051652,81543
ENSMUSG00000024772,10938
ENSMUSG00000025377,146705
ENSMUSG00000032625,221981
ENSMUSG00000026156,135152
ENSMUSG00000030868,84516
ENSMUSG00000029056,55229
ENSMUSG00000024868,22943
ENSMUSG00000035764,200933
ENSMUSG00000022914,54014
ENSMUSG00000001773,2346
ENSMUSG00000039059,11255
ENSMUSG00000020349,5515
ENSMUSG00000028710,64756
ENSMUSG00000016481,1379
ENSMUSG00000016481,1378
ENSMUSG00000023348,7205
ENSMUSG00000011305,440503
ENSMUSG00000079560,3200
ENSMUSG00000032496,4057
ENSMUSG00000078520,10136
ENSMUSG00000078520,23436
ENSMUSG00000030699,6911
ENSMUSG00000038816,8727
ENSMUSG00000075200,219417
ENSMUSG00000029074,254173
ENSMUSG00000027427,10621
ENSMUSG00000043051,27185
ENSMUSG00000040124,92344
ENSMUSG00000079277,3232
ENSMUSG00000039873,140825
ENSMUSG00000090084,8406
ENSMUSG00000030835,283820
ENSMUSG00000030835,23420
ENSMUSG00000030835,408050
ENSMUSG00000054641,22915
ENSMUSG00000059089,2215
ENSMUSG00000059089,2214
ENSMUSG00000022836,4638
ENSMUSG00000033075,29843
ENSMUSG00000030884,7385
ENSMUSG00000012123,55057
ENSMUSG00000027303,5786
ENSMUSG00000027397,6574
ENSMUSG00000014782,25894
ENSMUSG00000043155,84842
ENSMUSG00000023918,221393
ENSMUSG00000029146,9784
ENSMUSG00000032898,23014
ENSMUSG00000028838,2134
ENSMUSG00000024347,84249
ENSMUSG00000035476,257397
ENSMUSG00000027763,4154
ENSMUSG00000018565,23587
ENSMUSG00000014602,547
ENSMUSG00000030887,255762
ENSMUSG00000070691,864
ENSMUSG00000039716,1795
ENSMUSG00000052920,5592
ENSMUSG00000027193,8539
ENSMUSG00000022718,54487
ENSMUSG00000039578,401145
ENSMUSG00000021711,80006
ENSMUSG00000033257,9654
ENSMUSG00000039050,9885
ENSMUSG00000042570,54531
ENSMUSG00000028910,51102
ENSMUSG00000023987,5225
ENSMUSG00000001687,5412
ENSMUSG00000075334,56475
ENSMUSG00000050675,2811
ENSMUSG00000003617,1356
ENSMUSG00000071537,346689
ENSMUSG00000048327,150468
ENSMUSG00000027102,3234
ENSMUSG00000003477,11185
ENSMUSG00000076439,4340
ENSMUSG00000014030,5079
ENSMUSG00000005732,5902
ENSMUSG00000031506,5778
ENSMUSG00000028901,10691
ENSMUSG00000027399,3552
ENSMUSG00000078926,166979
ENSMUSG00000044469,126282
ENSMUSG00000051648,146212
ENSMUSG00000039891,167838
ENSMUSG00000027166,120526
ENSMUSG00000029029,49856
ENSMUSG00000074899,51332
ENSMUSG00000029422,65117
ENSMUSG00000019579,56005
ENSMUSG00000025981,80219
ENSMUSG00000022436,23616
ENSMUSG00000040367,401387
ENSMUSG00000038738,50944
ENSMUSG00000020832,26284
ENSMUSG00000029505,57634
ENSMUSG00000032452,64084
ENSMUSG00000029621,10552
ENSMUSG00000042379,11082
ENSMUSG00000071553,1358
ENSMUSG00000030172,23085
ENSMUSG00000033253,23334
ENSMUSG00000075198,81168
ENSMUSG00000075198,219477
ENSMUSG00000029030,127262
ENSMUSG00000075197,390157
ENSMUSG00000070354,2124
ENSMUSG00000042385,3003
ENSMUSG00000047146,80312
ENSMUSG00000025971,79568
ENSMUSG00000028214,2669
ENSMUSG00000073733,79363
ENSMUSG00000052117,401546
ENSMUSG00000024811,80351
ENSMUSG00000049612,4974
ENSMUSG00000054320,55282
ENSMUSG00000007944,148014
ENSMUSG00000058297,9806
ENSMUSG00000028977,54897
ENSMUSG00000028247,51805
ENSMUSG00000050930,54627
ENSMUSG00000078771,2123
ENSMUSG00000028333,10541
ENSMUSG00000017754,5360
ENSMUSG00000022555,8694
ENSMUSG00000057337,9469
ENSMUSG00000031189,2334
ENSMUSG00000054000,286319
ENSMUSG00000020792,23265
ENSMUSG00000053581,90637
ENSMUSG00000014846,51673
ENSMUSG00000069274,8360
ENSMUSG00000040478,59336
ENSMUSG00000052565,3007
ENSMUSG00000048000,26058
ENSMUSG00000021712,373
ENSMUSG00000055320,7003
ENSMUSG00000028367,7295
ENSMUSG00000040681,3150
ENSMUSG00000035891,64781
ENSMUSG00000032258,167691
ENSMUSG00000027351,161742
ENSMUSG00000015647,3911
ENSMUSG00000024769,55561
ENSMUSG00000062248,1164
ENSMUSG00000009863,6390
ENSMUSG00000029469,28981
ENSMUSG00000048495,129450
ENSMUSG00000041791,93661
ENSMUSG00000023147,7485
ENSMUSG00000031851,84284
ENSMUSG00000030205,55507
ENSMUSG00000043003,158158
ENSMUSG00000032773,1128
ENSMUSG00000066037,10236
ENSMUSG00000042348,54622
ENSMUSG00000042770,50865
ENSMUSG00000052748,54823
ENSMUSG00000059939,54991
ENSMUSG00000032358,222584
ENSMUSG00000024462,2550
ENSMUSG00000027293,30844
ENSMUSG00000013160,9114
ENSMUSG00000004151,2115
ENSMUSG00000078572,284184
ENSMUSG00000052551,105
ENSMUSG00000045275,150082
ENSMUSG00000018906,8974
ENSMUSG00000005339,2205
ENSMUSG00000027398,3553
ENSMUSG00000024430,26256
ENSMUSG00000047123,148022
ENSMUSG00000020911,3880
ENSMUSG00000006395,81888
ENSMUSG00000029385,901
ENSMUSG00000021715,10283
ENSMUSG00000038770,402569
ENSMUSG00000063229,3939
ENSMUSG00000026014,65059
ENSMUSG00000025069,119391
ENSMUSG00000048915,1946
ENSMUSG00000027194,55761
ENSMUSG00000019984,9439
ENSMUSG00000057899,222611
ENSMUSG00000039001,6227
ENSMUSG00000021716,285672
ENSMUSG00000035139,79048
ENSMUSG00000029348,57168
ENSMUSG00000000148,221927
ENSMUSG00000002227,4343
ENSMUSG00000089989,2323
ENSMUSG00000025068,9446
ENSMUSG00000026027,55437
ENSMUSG00000033948,57643
ENSMUSG00000037344,56996
ENSMUSG00000078652,10197
ENSMUSG00000063889,1390
ENSMUSG00000027082,7035
ENSMUSG00000038192,9350
ENSMUSG00000000811,114112
ENSMUSG00000038990,81928
ENSMUSG00000026841,84929
ENSMUSG00000038560,80320
ENSMUSG00000023965,64839
ENSMUSG00000039747,80228
ENSMUSG00000026921,51162
ENSMUSG00000060212,80003
ENSMUSG00000038028,57103
ENSMUSG00000034353,10267
ENSMUSG00000078651,314
ENSMUSG00000059891,60385
ENSMUSG00000026989,92196
ENSMUSG00000021356,3662
ENSMUSG00000047149,282775
ENSMUSG00000033423,79033
ENSMUSG00000040666,6450
ENSMUSG00000050786,90693
ENSMUSG00000041293,266977
ENSMUSG00000033685,7351
ENSMUSG00000044948,80217
ENSMUSG00000029596,113675
ENSMUSG00000041258,7776
ENSMUSG00000027878,4853
ENSMUSG00000026315,5271
ENSMUSG00000027615,84343
ENSMUSG00000025229,5309
ENSMUSG00000062270,10933
ENSMUSG00000034810,6332
ENSMUSG00000038754,83401
ENSMUSG00000029761,800
ENSMUSG00000037221,64598
ENSMUSG00000043468,11085
ENSMUSG00000047632,143282
ENSMUSG00000026523,128025
ENSMUSG00000022787,348793
ENSMUSG00000025413,7268
ENSMUSG00000028545,79656
ENSMUSG00000026177,6556
ENSMUSG00000034573,5783
ENSMUSG00000049605,26476
ENSMUSG00000055022,1272
ENSMUSG00000076432,10971
ENSMUSG00000027788,131149
ENSMUSG00000026380,29842
ENSMUSG00000021318,2737
ENSMUSG00000022864,54149
ENSMUSG00000039737,79706
ENSMUSG00000000600,889
ENSMUSG00000025880,4092
ENSMUSG00000040113,149281
ENSMUSG00000058806,1305
ENSMUSG00000037242,25932
ENSMUSG00000009013,8655
